,emotion,image
19213,3.0,../input/affectnetsample/train_class/class003/image0011311.jpg
19214,7.0,../input/affectnetsample/train_class/class007/image0010776.jpg
19215,8.0,../input/affectnetsample/train_class/class008/image0035414.jpg
19216,1.0,../input/affectnetsample/train_class/class001/image0009111.jpg
19217,5.0,../input/affectnetsample/train_class/class005/image0039149.jpg
19218,6.0,../input/affectnetsample/train_class/class006/image0041068.jpg
19219,2.0,../input/affectnetsample/train_class/class002/image0005297.jpg
19220,1.0,../input/affectnetsample/train_class/class001/image0016459.jpg
19221,4.0,../input/affectnetsample/train_class/class004/image0017938.jpg
19222,4.0,../input/affectnetsample/train_class/class004/image0001384.jpg
19223,7.0,../input/affectnetsample/train_class/class007/image0000513.jpg
19224,3.0,../input/affectnetsample/train_class/class003/image0022458.jpg
19225,2.0,../input/affectnetsample/train_class/class002/image0006625.jpg
19226,7.0,../input/affectnetsample/train_class/class007/image0029835.jpg
19227,6.0,../input/affectnetsample/train_class/class006/image0022146.jpg
19228,6.0,../input/affectnetsample/train_class/class006/image0040998.jpg
19229,7.0,../input/affectnetsample/train_class/class007/image0028808.jpg
19230,8.0,../input/affectnetsample/train_class/class008/image0038421.jpg
19231,4.0,../input/affectnetsample/train_class/class004/image0021633.jpg
19232,7.0,../input/affectnetsample/train_class/class007/image0025290.jpg
19233,1.0,../input/affectnetsample/train_class/class001/image0012893.jpg
19234,7.0,../input/affectnetsample/train_class/class007/image0017558.jpg
19235,8.0,../input/affectnetsample/train_class/class008/image0035314.jpg
19236,2.0,../input/affectnetsample/train_class/class002/image0009351.jpg
19237,3.0,../input/affectnetsample/train_class/class003/image0012678.jpg
19238,4.0,../input/affectnetsample/train_class/class004/image0001438.jpg
19239,3.0,../input/affectnetsample/train_class/class003/image0026825.jpg
19240,4.0,../input/affectnetsample/train_class/class004/image0012493.jpg
19241,2.0,../input/affectnetsample/train_class/class002/image0004559.jpg
19242,8.0,../input/affectnetsample/train_class/class008/image0041024.jpg
19243,3.0,../input/affectnetsample/train_class/class003/image0029863.jpg
19244,7.0,../input/affectnetsample/train_class/class007/image0028452.jpg
19245,2.0,../input/affectnetsample/train_class/class002/image0011954.jpg
19246,2.0,../input/affectnetsample/train_class/class002/image0004964.jpg
19247,7.0,../input/affectnetsample/train_class/class007/image0018608.jpg
19248,4.0,../input/affectnetsample/train_class/class004/image0032705.jpg
19249,7.0,../input/affectnetsample/train_class/class007/image0026536.jpg
19250,2.0,../input/affectnetsample/train_class/class002/image0010294.jpg
19251,2.0,../input/affectnetsample/train_class/class002/image0003613.jpg
19252,3.0,../input/affectnetsample/train_class/class003/image0021870.jpg
19253,5.0,../input/affectnetsample/train_class/class005/image0032169.jpg
19254,2.0,../input/affectnetsample/train_class/class002/image0008368.jpg
19255,7.0,../input/affectnetsample/train_class/class007/image0013232.jpg
19256,2.0,../input/affectnetsample/train_class/class002/image0001667.jpg
19257,5.0,../input/affectnetsample/train_class/class005/image0039168.jpg
19258,7.0,../input/affectnetsample/train_class/class007/image0024386.jpg
19259,2.0,../input/affectnetsample/train_class/class002/image0005365.jpg
19260,1.0,../input/affectnetsample/train_class/class001/image0006146.jpg
19261,2.0,../input/affectnetsample/train_class/class002/image0001745.jpg
19262,1.0,../input/affectnetsample/train_class/class001/image0014301.jpg
19263,4.0,../input/affectnetsample/train_class/class004/image0023390.jpg
19264,6.0,../input/affectnetsample/train_class/class006/image0040455.jpg
19265,6.0,../input/affectnetsample/train_class/class006/image0022556.jpg
19266,3.0,../input/affectnetsample/train_class/class003/image0024074.jpg
19267,7.0,../input/affectnetsample/train_class/class007/image0007812.jpg
19268,3.0,../input/affectnetsample/train_class/class003/image0011045.jpg
19269,3.0,../input/affectnetsample/train_class/class003/image0029777.jpg
19270,8.0,../input/affectnetsample/train_class/class008/image0040192.jpg
19271,3.0,../input/affectnetsample/train_class/class003/image0018210.jpg
19272,6.0,../input/affectnetsample/train_class/class006/image0034515.jpg
19273,1.0,../input/affectnetsample/train_class/class001/image0016009.jpg
19274,6.0,../input/affectnetsample/train_class/class006/image0030775.jpg
19275,8.0,../input/affectnetsample/train_class/class008/image0038222.jpg
19276,4.0,../input/affectnetsample/train_class/class004/image0033777.jpg
19277,6.0,../input/affectnetsample/train_class/class006/image0033978.jpg
19278,5.0,../input/affectnetsample/train_class/class005/image0039695.jpg
19279,7.0,../input/affectnetsample/train_class/class007/image0007566.jpg
19280,8.0,../input/affectnetsample/train_class/class008/image0039779.jpg
19281,1.0,../input/affectnetsample/train_class/class001/image0011189.jpg
19282,5.0,../input/affectnetsample/train_class/class005/image0031418.jpg
19283,3.0,../input/affectnetsample/train_class/class003/image0023558.jpg
19284,5.0,../input/affectnetsample/train_class/class005/image0026918.jpg
19285,7.0,../input/affectnetsample/train_class/class007/image0030128.jpg
19286,8.0,../input/affectnetsample/train_class/class008/image0042146.jpg
19287,8.0,../input/affectnetsample/train_class/class008/image0041283.jpg
19288,5.0,../input/affectnetsample/train_class/class005/image0033185.jpg
19289,3.0,../input/affectnetsample/train_class/class003/image0011989.jpg
19290,2.0,../input/affectnetsample/train_class/class002/image0000280.jpg
19291,2.0,../input/affectnetsample/train_class/class002/image0006802.jpg
19292,7.0,../input/affectnetsample/train_class/class007/image0021368.jpg
19293,1.0,../input/affectnetsample/train_class/class001/image0012165.jpg
19294,2.0,../input/affectnetsample/train_class/class002/image0006974.jpg
19295,4.0,../input/affectnetsample/train_class/class004/image0005599.jpg
19296,7.0,../input/affectnetsample/train_class/class007/image0030086.jpg
19297,1.0,../input/affectnetsample/train_class/class001/image0004783.jpg
19298,3.0,../input/affectnetsample/train_class/class003/image0018083.jpg
19299,6.0,../input/affectnetsample/train_class/class006/image0023485.jpg
19300,7.0,../input/affectnetsample/train_class/class007/image0000679.jpg
19301,7.0,../input/affectnetsample/train_class/class007/image0017492.jpg
19302,3.0,../input/affectnetsample/train_class/class003/image0028925.jpg
19303,7.0,../input/affectnetsample/train_class/class007/image0023061.jpg
19304,7.0,../input/affectnetsample/train_class/class007/image0010142.jpg
19305,5.0,../input/affectnetsample/train_class/class005/image0039535.jpg
19306,3.0,../input/affectnetsample/train_class/class003/image0015455.jpg
19307,6.0,../input/affectnetsample/train_class/class006/image0027123.jpg
19308,3.0,../input/affectnetsample/train_class/class003/image0028602.jpg
19309,8.0,../input/affectnetsample/train_class/class008/image0037801.jpg
19310,5.0,../input/affectnetsample/train_class/class005/image0036977.jpg
19311,2.0,../input/affectnetsample/train_class/class002/image0006753.jpg
19312,6.0,../input/affectnetsample/train_class/class006/image0041276.jpg
19313,2.0,../input/affectnetsample/train_class/class002/image0004702.jpg
19314,4.0,../input/affectnetsample/train_class/class004/image0016227.jpg
19315,5.0,../input/affectnetsample/train_class/class005/image0034292.jpg
19316,4.0,../input/affectnetsample/train_class/class004/image0026871.jpg
19317,2.0,../input/affectnetsample/train_class/class002/image0003097.jpg
19318,4.0,../input/affectnetsample/train_class/class004/image0021175.jpg
19319,3.0,../input/affectnetsample/train_class/class003/image0012303.jpg
19320,8.0,../input/affectnetsample/train_class/class008/image0041536.jpg
19321,7.0,../input/affectnetsample/train_class/class007/image0009654.jpg
19322,1.0,../input/affectnetsample/train_class/class001/image0008576.jpg
19323,5.0,../input/affectnetsample/train_class/class005/image0040553.jpg
19324,1.0,../input/affectnetsample/train_class/class001/image0012728.jpg
19325,4.0,../input/affectnetsample/train_class/class004/image0001618.jpg
19326,8.0,../input/affectnetsample/train_class/class008/image0034543.jpg
19327,2.0,../input/affectnetsample/train_class/class002/image0001173.jpg
19328,3.0,../input/affectnetsample/train_class/class003/image0023896.jpg
19329,4.0,../input/affectnetsample/train_class/class004/image0033020.jpg
19330,5.0,../input/affectnetsample/train_class/class005/image0034494.jpg
19331,1.0,../input/affectnetsample/train_class/class001/image0015922.jpg
19332,4.0,../input/affectnetsample/train_class/class004/image0034563.jpg
19333,2.0,../input/affectnetsample/train_class/class002/image0002640.jpg
19334,8.0,../input/affectnetsample/train_class/class008/image0036239.jpg
19335,5.0,../input/affectnetsample/train_class/class005/image0039677.jpg
19336,4.0,../input/affectnetsample/train_class/class004/image0033625.jpg
19337,2.0,../input/affectnetsample/train_class/class002/image0008414.jpg
19338,2.0,../input/affectnetsample/train_class/class002/image0004321.jpg
19339,2.0,../input/affectnetsample/train_class/class002/image0008028.jpg
19340,2.0,../input/affectnetsample/train_class/class002/image0008285.jpg
19341,5.0,../input/affectnetsample/train_class/class005/image0036894.jpg
19342,2.0,../input/affectnetsample/train_class/class002/image0002612.jpg
19343,7.0,../input/affectnetsample/train_class/class007/image0003541.jpg
19344,7.0,../input/affectnetsample/train_class/class007/image0015833.jpg
19345,8.0,../input/affectnetsample/train_class/class008/image0041599.jpg
19346,3.0,../input/affectnetsample/train_class/class003/image0017483.jpg
19347,1.0,../input/affectnetsample/train_class/class001/image0013632.jpg
19348,8.0,../input/affectnetsample/train_class/class008/image0038450.jpg
19349,6.0,../input/affectnetsample/train_class/class006/image0042438.jpg
19350,4.0,../input/affectnetsample/train_class/class004/image0031879.jpg
19351,3.0,../input/affectnetsample/train_class/class003/image0011845.jpg
19352,5.0,../input/affectnetsample/train_class/class005/image0039554.jpg
19353,2.0,../input/affectnetsample/train_class/class002/image0005482.jpg
19354,2.0,../input/affectnetsample/train_class/class002/image0002504.jpg
19355,6.0,../input/affectnetsample/train_class/class006/image0039072.jpg
19356,4.0,../input/affectnetsample/train_class/class004/image0033825.jpg
19357,6.0,../input/affectnetsample/train_class/class006/image0035927.jpg
19358,2.0,../input/affectnetsample/train_class/class002/image0003591.jpg
19359,8.0,../input/affectnetsample/train_class/class008/image0039511.jpg
19360,1.0,../input/affectnetsample/train_class/class001/image0000517.jpg
19361,3.0,../input/affectnetsample/train_class/class003/image0021913.jpg
19362,7.0,../input/affectnetsample/train_class/class007/image0014195.jpg
19363,3.0,../input/affectnetsample/train_class/class003/image0029640.jpg
19364,2.0,../input/affectnetsample/train_class/class002/image0001460.jpg
19365,3.0,../input/affectnetsample/train_class/class003/image0022700.jpg
19366,3.0,../input/affectnetsample/train_class/class003/image0028404.jpg
19367,2.0,../input/affectnetsample/train_class/class002/image0007557.jpg
19368,8.0,../input/affectnetsample/train_class/class008/image0020480.jpg
19369,1.0,../input/affectnetsample/train_class/class001/image0002729.jpg
19370,7.0,../input/affectnetsample/train_class/class007/image0021388.jpg
19371,1.0,../input/affectnetsample/train_class/class001/image0004868.jpg
19372,3.0,../input/affectnetsample/train_class/class003/image0027603.jpg
19373,6.0,../input/affectnetsample/train_class/class006/image0042125.jpg
19374,2.0,../input/affectnetsample/train_class/class002/image0000203.jpg
19375,1.0,../input/affectnetsample/train_class/class001/image0005016.jpg
19376,1.0,../input/affectnetsample/train_class/class001/image0004671.jpg
19377,6.0,../input/affectnetsample/train_class/class006/image0036345.jpg
19378,5.0,../input/affectnetsample/train_class/class005/image0038415.jpg
19379,2.0,../input/affectnetsample/train_class/class002/image0005729.jpg
19380,2.0,../input/affectnetsample/train_class/class002/image0002157.jpg
19381,4.0,../input/affectnetsample/train_class/class004/image0023849.jpg
19382,7.0,../input/affectnetsample/train_class/class007/image0025129.jpg
19383,4.0,../input/affectnetsample/train_class/class004/image0027908.jpg
19384,7.0,../input/affectnetsample/train_class/class007/image0027251.jpg
19385,3.0,../input/affectnetsample/train_class/class003/image0017910.jpg
19386,6.0,../input/affectnetsample/train_class/class006/image0037425.jpg
19387,4.0,../input/affectnetsample/train_class/class004/image0031140.jpg
19388,6.0,../input/affectnetsample/train_class/class006/image0041471.jpg
19389,4.0,../input/affectnetsample/train_class/class004/image0031045.jpg
19390,4.0,../input/affectnetsample/train_class/class004/image0020680.jpg
19391,2.0,../input/affectnetsample/train_class/class002/image0000014.jpg
19392,8.0,../input/affectnetsample/train_class/class008/image0041514.jpg
19393,2.0,../input/affectnetsample/train_class/class002/image0006638.jpg
19394,2.0,../input/affectnetsample/train_class/class002/image0005652.jpg
19395,4.0,../input/affectnetsample/train_class/class004/image0010019.jpg
19396,2.0,../input/affectnetsample/train_class/class002/image0000715.jpg
19397,8.0,../input/affectnetsample/train_class/class008/image0039400.jpg
19398,7.0,../input/affectnetsample/train_class/class007/image0030290.jpg
19399,6.0,../input/affectnetsample/train_class/class006/image0020412.jpg
19400,4.0,../input/affectnetsample/train_class/class004/image0013949.jpg
19401,6.0,../input/affectnetsample/train_class/class006/image0040843.jpg
19402,4.0,../input/affectnetsample/train_class/class004/image0023568.jpg
19403,4.0,../input/affectnetsample/train_class/class004/image0028883.jpg
19404,7.0,../input/affectnetsample/train_class/class007/image0016157.jpg
19405,4.0,../input/affectnetsample/train_class/class004/image0006651.jpg
